"","Mouse_ID","Tested_by","Machine","Measurements","Ct_mean","Ct_mean_Ep","Ct_mean_ABI","Oocyst_Predict","ILWE_DNA_Content_ng.microliter","ILWE_DNA_used_up","HI","Code","Transect","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","State","Arrival","Wean","Death","DaysInLab","Spleen","Lepid","Uterus","Ovaria","Grav","Litters","NN","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Zfy2","Y","Mix_Syphacia_Aspiculuris","Worms_presence","Heligmosomoides_polygurus","SRY1","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","n18S_Seq","COI_Seq","ORF470_Seq","eimeriaSpecies","Region","Sperm","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length"
"931","SK_2831",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DANE22","HZ_BR","M",13.666418,52.733898,2014,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,"DE","10/7/14","1M","Dissection",1,0.0443,0.0261,NA,NA,NA,NA,NA,"A",0,0,"d",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive","positive","negative","E_ferrisi",NA,NA,16.76,77.1,NA,NA,NA,0.1492,NA,NA,86
"932","SK_2832",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"NEUG21","HZ_BR","F",14.1206,52.7547,2014,"d",NA,"mm","mm","mm","dm","dm","mm","94","95","125","120","90","80","dd","mm","mm","mm","mm","mm",13,"DE","10/7/14","1M","Dissection",1,NA,NA,NA,0.002,"B-",NA,NA,"A",0,13,"",NA,NA,NA,NA,NA,NA,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,8.96,62.4,NA,NA,NA,NA,NA,NA,63.1
"933","SK_2833",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,"NEUG21","HZ_BR","F",14.1206,52.7547,2014,"d",NA,"mm","mm","mm","mm","dd","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",13,"DE","10/7/14","1M","Dissection",1,NA,NA,NA,0.0028,"B-",NA,NA,"A",0,27,"",NA,NA,NA,NA,NA,NA,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,12.16,73.6,NA,NA,NA,NA,NA,NA,76.1
"934","SK_2834",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"NEUG21","HZ_BR","M",14.1206,52.7547,2014,"d","m","m","m","m","d","m","m","94","95","125","120","70/90","80","dd","mm","mm","mm","mm","mm",14,"DE","10/7/14","1M","Dissection",1,0.0245,0.0129,NA,NA,NA,NA,NA,"A",0,0,"m",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",21.4,12.77,72.4,NA,NA,NA,0.1062,NA,NA,62.1
"935","SK_2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"HAMMER1","HZ_BR","M",13.4392,52.88,2014,"m","d","d","d","d","d","d","d","94","100","100/125","100","100","80","dd","dd","dm","dd","dd","mm",14,"DE","10/7/14","1M","Dissection",1,0.0147,0.0207,NA,NA,NA,NA,NA,"A",0,0,"d",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",34.9,15.24,76.6,NA,NA,NA,0.2217,NA,NA,88.5
"936","SK_2836",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BEETZD","HZ_BR","M",13.0161,52.8136,2014,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,"DE","10/8/14","1M","Dissection",1,0.0243,0.0298,NA,NA,NA,NA,NA,"A",0,0,"d",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",61.9,17.73,80.8,NA,NA,NA,0.121,NA,NA,84.6
"937","SK_2837",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BEETZD","HZ_BR","F",13.0161,52.8136,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,"DE","10/8/14","1F","Dissection",1,0.0354,NA,NA,0.0105,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",NA,19.69,82.9,NA,NA,NA,NA,NA,NA,86.3
"938","SK_2838",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BEETZD","HZ_BR","F",13.0161,52.8136,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,"DE","10/8/14","1F","Dissection",1,NA,NA,NA,0.016,"B+",1,7,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",NA,25.3,87.3,NA,NA,NA,NA,NA,NA,88.8
"939","SK_2839",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333,"FRFE11","HZ_BR","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",13,"DE","10/8/14","1M","Dissection",1,0.0293,0.0135,NA,NA,NA,NA,NA,"A",0,15,"m",NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.37,77.7,NA,NA,NA,0.0726,NA,NA,69.3
"940","SK_2840",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,"FRFE11","HZ_BR","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m","100","95","125","120","70/90","80/100","mm","mm","mm","mm","mm","dm",14,"DE","10/8/14","1M","Dissection",1,0.0306,0.02,NA,NA,NA,NA,NA,"A",0,70,"m",NA,NA,NA,NA,NA,NA,0,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",30.1,21.73,86.8,NA,NA,NA,0.1168,NA,NA,78.8
"941","SK_2841",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"FRFE11","HZ_BR","F",13.8433,53.0942,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0288,NA,NA,0.0079,"B-",NA,NA,"A",0,87,"",NA,NA,NA,NA,NA,NA,0,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,18.58,84.8,NA,NA,NA,NA,NA,NA,80.5
"942","SK_2842",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"FRFE11","HZ_BR","F",13.8433,53.0942,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0354,NA,NA,0.0111,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,20.67,87.1,NA,NA,NA,NA,NA,NA,82.3
"943","SK_2843",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,"FRFE11","HZ_BR","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,"DE","10/8/14","1M","Dissection",1,0.019,0.0171,NA,NA,NA,NA,NA,"A",0,105,"m",NA,NA,NA,NA,NA,NA,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",28.8,16.6,78.6,NA,NA,NA,0.1128,NA,NA,71.1
"944","SK_2844",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"DANE22","HZ_BR","M",13.666418,52.733898,2014,"d","d","d","m","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,"DE","10/8/14","1M","Dissection",1,0.0258,0.0327,NA,NA,NA,NA,NA,"A",0,12,"d",NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,18.22,83.7,NA,NA,NA,0.2239,NA,NA,93.1
"945","SK_2845",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"NEUR14","HZ_BR","F",14.1825,52.7914,2014,"m",NA,"mm","mm","dm","dm","mm","mm","94/100","95","125","120","90","80","dm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0203,NA,NA,0.0083,"B+",1,6,"A",0,13,"",NA,NA,NA,NA,NA,NA,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,20.97,80.7,NA,NA,NA,NA,NA,NA,81.5
"946","SK_2846",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,"NEUR14","HZ_BR","F",14.1825,52.7914,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0435,NA,NA,0.0088,"B+",1,8,"A",0,12,"",NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,16.89,82.6,NA,NA,NA,NA,NA,NA,80.9
"947","SK_2847",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"DANE22","HZ_BR","M",13.666418,52.733898,2014,"d","d","d","d","d","d","d","d","94","100","100","100","90","100","dd","dd","dd","dd","mm","dd",14,"DE","10/8/14","1M","Dissection",1,0.0414,0.0141,NA,NA,NA,NA,NA,"A",0,0,"d",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive","negative","negative","E_ferrisi",NA,NA,12.44,74.2,NA,NA,NA,0.0098,NA,NA,80.7
"948","SK_2848",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"DANE22","HZ_BR","M",13.666418,52.733898,2014,"d","d","d","m","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,"DE","10/8/14","1M","Dissection",1,0.0485,0.0184,NA,NA,NA,NA,NA,"A",0,0,"d",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive","positive","positive","E_ferrisi",NA,NA,15.62,76.6,NA,NA,NA,0.101,NA,NA,79.5
"949","SK_2849",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"NEUR14","HZ_BR","F",14.1825,52.7914,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","100","120","70","80","mm","mm","dd","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0878,NA,NA,0.0197,"B+",1,8,"A",0,2,"",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,21.23,87.5,NA,NA,NA,NA,NA,NA,82.3
"950","SK_2850",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,"ZACK20","HZ_BR","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0608,NA,NA,0.0152,"B-",NA,NA,"A",0,4,"",NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,21.81,87.9,NA,NA,NA,NA,NA,NA,77.4
"951","SK_2867",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"JIND5","HZ_CZ","M",12.3977777778,50.1058333333,2014,"d",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CZ","9/24/14","1M","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"m",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,7.16,59.8,NA,NA,NA,NA,NA,NA,64
"952","SK_2872",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"NEBFP","HZ_CZ","M",12.4703,50.1147,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CZ","9/24/14","1M","Dissection",1,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"m",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,13.68,75.4,NA,NA,NA,NA,NA,NA,82.3
"953","SK_2882",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"LOUZ","HZ_CZ","M",12.4544444444,50.1058333333,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CZ","9/27/14","1M","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"m",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.88,74.3,NA,NA,NA,NA,NA,NA,78.3
"954","SK_2883",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"LOUZ","HZ_CZ","M",12.4544444444,50.1058333333,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CZ","9/27/14","1M","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"m",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16,78,NA,NA,NA,NA,NA,NA,72.1
"955","SK_2890",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BRUNN3","HZ_BR","F",12.5269,52.9086,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,"DE","10/6/14","1F","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",NA,8.44,61.7,NA,NA,NA,NA,NA,NA,71
"956","SK_2891",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"JOACH","HZ_BR","M",13.7327777778,52.9788888889,2014,"",NA,"d/m","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DE","10/8/14","1F","Dead, see note",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.04,82.4,NA,NA,NA,NA,NA,NA,76.3
"957","SK_2892",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,"DANE22","HZ_BR","F",13.666418,52.733898,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","90","100","dd","dd","dd","dd","mm","dd",13,"DE","10/8/14","1F","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,8.9,62.3,NA,NA,NA,NA,NA,NA,71
"958","SK_2893",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DANE22","HZ_BR","M",13.666418,52.733898,2014,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,"DE","10/8/14","1M","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,8.78,61,NA,NA,NA,NA,NA,NA,67.9
"959","SK_2894",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,"NEUR14","HZ_BR","F",14.1825,52.7914,2014,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","100/125","120","70/90","80","mm","mm","dm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,7.24,61.4,NA,NA,NA,NA,NA,NA,64
"960","SK_2895",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"ZACK20","HZ_BR","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","70/100","80/100","mm","mm","mm","mm","dm","dm",13,"DE","10/8/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,12.16,77,NA,NA,NA,NA,NA,NA,68.3
"961","SK_2896",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SCHM1","HZ_BR","F",13.345,52.7886,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,"DE","10/9/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","dom",NA,7.42,60.7,NA,NA,NA,NA,NA,NA,69.7
"962","SK_2897",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695652174,"HOHW30","HZ_BR","F",14.1189,52.8367,2014,"d",NA,"mm","dm","","dd","mm","mm","100","95","100/125","120","90","100","mm","mm","dm","mm","mm","dd",12,"DE","10/9/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"B ",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,7.52,63.8,NA,NA,NA,NA,NA,NA,70
"963","SK_2898",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"HOHW30","HZ_BR","F",14.1189,52.8367,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","100","mm","mm","mm","mm","mm","dd",13,"DE","10/9/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"B ",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,10.54,65.9,NA,NA,NA,NA,NA,NA,70.2
"964","SK_2899",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,"HOHW30","HZ_BR","M",14.1189,52.8367,2014,"d","m","m","m","m","d","m","m","100","95","100/125","120","70/100","100","mm","mm","dm","mm","dm","dd",14,"DE","10/9/14","1M","Dissection",0,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,9.51,64.1,NA,NA,NA,NA,NA,NA,66.9
"965","SK_2900",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"ALTHU7","HZ_BR","F",13.8089,52.9625,2014,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/10/14","1F","Dissection",0,NA,NA,NA,NA,"B-",NA,NA,"B",NA,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,11.84,70.4,NA,NA,NA,NA,NA,NA,62.3
"966","SK_2903",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014,"",NA,"","","","","mm","","","","","","","","","","","","","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","SK_2904",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2014,"",NA,"","","","","","","","","","","","","","","","","","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,"",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","SK_2905",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,"NEUR14","HZ_BR","M",14.1825,52.7914,2014,"d","m","m","m","m","m","m","m","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",14,"DE","10/8/14","1M","Dissection",1,0.0882,0.0269,NA,NA,NA,NA,NA,"A",0,0,"m",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",37,20.38,85.6,NA,NA,NA,0.2247,NA,NA,79.1
"969","SK_2906",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,"ZACK20","HZ_BR","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","94/100","95","125","100/120","70","100","dm","mm","mm","dm","mm","dd",13,"DE","10/8/14","1F","Dissection",1,0.0623,NA,NA,0.0053,"B+",1,6,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,15.99,81.8,NA,NA,NA,NA,NA,NA,73.9
"970","SK_2907",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,"ZACK20","HZ_BR","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","125","100/120","70/100","100","mm","mm","mm","dm","dm","dd",13,"DE","10/8/14","1F","Dissection",1,0.086,NA,NA,0.0064,"B+",1,5,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,16.01,78.9,NA,NA,NA,NA,NA,NA,70.1
"971","SK_2908",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"RUDN21","HZ_BR","F",13.64,52.716944,2014,"d",NA,"dd","mm","dd","dd","dd","dd","94/100","100","100","100","70/90","100","dm","dd","dd","dd","mm","dd",13,"DE","10/8/14","1F","Dissection",1,0.0258,NA,NA,0.0034,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,11.63,67.5,NA,NA,NA,NA,NA,NA,70
"972","SK_2909",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,"FLIE28","HZ_BR","F",13.8153,53.1611,2014,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.037,NA,NA,0.0037,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,15.32,81.3,NA,NA,NA,NA,NA,NA,84.2
"973","SK_2910",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,"FLIE28","HZ_BR","F",13.8153,53.1611,2014,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,"DE","10/8/14","1F","Dissection",1,0.0363,NA,NA,0.0026,"B-",NA,NA,"A",0,0,"",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","mus",NA,14.41,78.9,NA,NA,NA,NA,NA,NA,85
