"","Mouse_ID","HI","HI_Level","Year","Date","Plate","Tested_by","Machine","Measurements","Ct_mean_ABI","Ct_1_Ep","Ct_1_Ep_Real_Pred","Ct_1_Ep_Real_Check","Ct_2_Ep","Ct_2_Ep_Real_Pred","Ct_2_Ep_Real_Check","Ct_mean_Ep","Ct_Ep_Consistent","Ct_1_ABI","Ct_2_ABI","Ct_3_ABI","Ct_mean_1_ABI","Ct_4_ABI","Ct_5_ABI","Ct_6_ABI","Ct_mean_2_ABI","Ct_7_ABI","Ct_8_ABI","Ct_9_ABI","Ct_mean_3_ABI","Ct_mean","Consistent","StDev","Transect","Latitude","Longitude","Sex","Oocyst_Predict","Oocyst_Level","Oocyst_Predict.1"
"512","AA_0676",0.12,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9967,13.1781,"F","0","OP = 0",4292821751815.77
"513","AA_0677",0.2,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9967,13.1781,"M","0","OP = 0",4292821751815.77
"514","AA_0678",0.89,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9328,13.9106,"M","0","OP = 0",4292821751815.77
"515","AA_0679",0.75,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,33.99,TRUE,FALSE,33.82,TRUE,FALSE,33.91,33.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91,NA,0.07,"HZ_BR",52.6081,14.0839,"M","457","OP < 10^3",456.564639790745
"516","AA_0680",0.17,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9228,13.2564,"M","0","OP = 0",4292821751815.77
"517","AA_0681",0.94,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38.17,0,0,NA,NA,NA,NA,0,TRUE,15.58,"HZ_BR",51.9761,13.7315,"M","0","OP = 0",4292821751815.77
"518","AA_0682",0.94,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",51.9761,13.7315,"M","0","OP = 0",4292821751815.77
"519","AA_0683",0.86,"HI < 1",2019,"27.05.21","5+6","Tes-Tes","new ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",51.9761,13.7315,"F","0","OP = 0",4292821751815.77
"520","AA_0684",0.91,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",51.9761,13.7315,"F","0","OP = 0",4292821751815.77
"521","AA_0685",0.94,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",51.9761,13.7315,"M","0","OP = 0",4292821751815.77
"522","AA_0686",0.94,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",51.9761,13.7315,"M","0","OP = 0",4292821751815.77
"523","AA_0687",0.83,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9794,13.7299,"F","0","OP = 0",4292821751815.77
"524","AA_0688",0.89,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9789,13.7325,"M","0","OP = 0",4292821751815.77
"525","AA_0689",0.69,"HI < 0.75",2019,"18.06.21","1+1+7","Tes-Tes","old ABI + new ABI + new ABI",3,28.30151986,NA,NA,NA,NA,NA,NA,NA,NA,29.15210342,29.20052851,29.22641348,29.19301514,29.23,29.12,28.63,28.99333333,26.92011675,26.57049609,26.66402053,26.71821112,29.09317423,TRUE,1.2,"HZ_BR",52.9789,13.7325,"M","59449","OP < 10^5",11917.2131571967
"526","AA_0690",0.76,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,31.21169417,NA,NA,NA,NA,NA,NA,NA,NA,31.30812966,30.95656316,31.13547219,31.13338834,31.4,31.09,31.38,31.29,NA,NA,NA,NA,31.21169417,TRUE,0.18,"HZ_BR",52.9794,13.7299,"F","3000","OP < 10^4",2838.56374772884
"527","AA_0691",0.84,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9794,13.7299,"F","0","OP = 0",4292821751815.77
"528","AA_0692",0.94,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",51.9761,13.7315,"M","0","OP = 0",4292821751815.77
"529","AA_0693",0.83,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,32.81,NA,NA,NA,NA,NA,NA,NA,NA,32.417,33.011,33.008,32.81,NA,NA,NA,NA,NA,NA,NA,NA,32.81,NA,0.34,"HZ_BR",52.9789,13.7325,"F","962","OP < 10^3",961.661690580311
"530","AA_0694",0.89,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9794,13.7299,"M","0","OP = 0",4292821751815.77
"531","AA_0695",0.86,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9794,13.7299,"F","0","OP = 0",4292821751815.77
"532","AA_0696",0.83,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9794,13.7299,"M","0","OP = 0",4292821751815.77
"533","AA_0697",0.89,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"M","0","OP = 0",4292821751815.77
"534","AA_0699",0.81,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"F","0","OP = 0",4292821751815.77
"535","AA_0700",0.83,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36.77,0,0,NA,NA,NA,NA,0,TRUE,15.01,"HZ_BR",52.9756,13.9851,"M","0","OP = 0",4292821751815.77
"536","AA_0701",0.76,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"F","0","OP = 0",4292821751815.77
"537","AA_0702",0.78,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"M","0","OP = 0",4292821751815.77
"538","AA_0703",0.14,"HI < 0.25",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,33.74166667,NA,NA,NA,NA,NA,NA,NA,NA,34.73285706,33.96615912,33.98130265,34.23,33.36,33.25,33.15,33.25333333,NA,NA,NA,NA,33.74005314,TRUE,0.6,"HZ_BR",52.978,12.918,"M","368","OP < 10^3",512.253808648028
"539","AA_0704",0.74,"HI < 0.75",2019,"09.03.21","2+2+5","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,"HZ_BR",52.9751,13.7543,"F","0","OP = 0",4292821751815.77
"540","AA_0705",0.89,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"M","0","OP = 0",4292821751815.77
"541","AA_0706",0.87,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9756,13.9851,"F","0","OP = 0",4292821751815.77
"542","AA_0707",0.19,"HI < 0.25",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.535,13.6891,"F","0","OP = 0",4292821751815.77
"543","AA_0708",0.24,"HI < 0.25",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.535,13.6891,"M","0","OP = 0",4292821751815.77
"544","AA_0709",0.13,"HI < 0.25",2019,"27.05.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.535,13.6891,"F","0","OP = 0",4292821751815.77
"545","AA_0710",0,"HI == 0",2019,"09.03.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2971,13.7846,"M","0","OP = 0",4292821751815.77
"546","AA_0711",0.06,"HI < 0.25",2019,"27.05.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2971,13.7846,"M","0","OP = 0",4292821751815.77
"547","AA_0712",0.09,"HI < 0.25",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2423,13.7077,"F","0","OP = 0",4292821751815.77
"548","AA_0713",0.87,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9781,13.9917,"F","0","OP = 0",4292821751815.77
"549","AA_0714",0.11,"HI < 0.25",2019,"10.03.21","3+5","Tes-Tes","new ABI + new ABI",2,36.75569127,NA,NA,NA,NA,NA,NA,NA,NA,0,36.77359757,36.0311675,36.4,36.85,0,37.368,37.11,NA,NA,NA,NA,36.4,TRUE,21.02,"HZ_BR",52.2423,13.7077,"M","85","OP < 10^3",84.5610837767747
"550","AA_0715",0.18,"HI < 0.25",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.2423,13.7077,"M","0","OP = 0",4292821751815.77
"551","AA_0716",0.83,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9781,13.9917,"F","0","OP = 0",4292821751815.77
"552","AA_0717",0.87,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9781,13.9917,"F","0","OP = 0",4292821751815.77
"553","AA_0718",0.83,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9781,13.9917,"M","0","OP = 0",4292821751815.77
"554","AA_0719",0.88,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9781,13.9917,"M","0","OP = 0",4292821751815.77
"555","AA_0720",0.78,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9781,13.9917,"F","0","OP = 0",4292821751815.77
"556","AA_0721",0.78,"HI < 1",2019,"27.05.21","4+6","Tes-Tes","new ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,35.686,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,20.6,"HZ_BR",52.9781,13.9917,"F","0","OP = 0",4292821751815.77
"557","AA_0722",0.88,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.0388,13.4219,"M","0","OP = 0",4292821751815.77
"558","AA_0723",0.69,"HI < 0.75",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0388,13.4219,"M","0","OP = 0",4292821751815.77
"559","AA_0724",0.65,"HI < 0.75",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0388,13.4219,"F","0","OP = 0",4292821751815.77
"560","AA_0725",0.7,"HI < 0.75",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.0006,13.4758,"F","0","OP = 0",4292821751815.77
"561","AA_0726",0.67,"HI < 0.75",2019,"27.05.21","5+6","Tes-Tes","new ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,37.962,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,21.92,"HZ_BR",53.0006,13.4758,"M","0","OP = 0",4292821751815.77
"562","AA_0727",0.65,"HI < 0.75",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0006,13.4758,"F","0","OP = 0",4292821751815.77
"563","AA_0728",0.52,"HI < 0.75",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0006,13.4758,"F","0","OP = 0",4292821751815.77
"564","AA_0729",0.52,"HI < 0.75",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0006,13.4758,"F","0","OP = 0",4292821751815.77
"565","AA_0730",0.09,"HI < 0.25",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.7988,13.0979,"F","0","OP = 0",4292821751815.77
"566","AA_0731",0.93,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2215,13.328,"M","0","OP = 0",4292821751815.77
"567","AA_0732",0.88,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2215,13.328,"M","0","OP = 0",4292821751815.77
"568","AA_0733",0.9,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2215,13.328,"F","0","OP = 0",4292821751815.77
"569","AA_0734",0.95,"HI < 1",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2215,13.328,"F","0","OP = 0",4292821751815.77
"570","AA_0735",0.83,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.2242,13.3804,"M","0","OP = 0",4292821751815.77
"571","AA_0736",0.94,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2242,13.3804,"M","0","OP = 0",4292821751815.77
"572","AA_0737",0.8,"HI < 1",2019,"27.05.21","4+6","Tes-Tes","new ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,34.259,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,19.78,"HZ_BR",53.2242,13.3804,"F","0","OP = 0",4292821751815.77
"573","AA_0738",1,"HI == 1",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.2215,13.328,"F","0","OP = 0",4292821751815.77
"574","AA_0739",0.65,"HI < 0.75",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,33.71,NA,NA,NA,NA,NA,NA,NA,NA,33.02801271,33.84540125,33.28768641,33.39,34,34.07,34.02,34.03,NA,NA,NA,NA,33.70851673,TRUE,0.44,"HZ_BR",53.0895,14.1237,"M","649","OP < 10^3",523.311576560193
"575","AA_0740",0.72,"HI < 0.75",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.089,14.123,"M","0","OP = 0",4292821751815.77
"576","AA_0741",0.67,"HI < 0.75",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.089,14.123,"F","0","OP = 0",4292821751815.77
"577","AA_0742",0.8,"HI < 1",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.089,14.123,"F","0","OP = 0",4292821751815.77
"578","AA_0743",0.82,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.0316,14.1149,"M","0","OP = 0",4292821751815.77
"579","AA_0744",0.94,"HI < 1",2019,"27.05.21","5","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0316,14.1149,"M","0","OP = 0",4292821751815.77
"580","AA_0745",0.83,"HI < 1",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.029,14.123,"F","0","OP = 0",4292821751815.77
"581","AA_0746",0.91,"HI < 1",2019,"01.06.21","6","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0316,14.1149,"F","0","OP = 0",4292821751815.77
"582","AA_0747",0.94,"HI < 1",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0316,14.1149,"M","0","OP = 0",4292821751815.77
"583","AA_0748",0.89,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0316,14.1149,"M","0","OP = 0",4292821751815.77
"584","AA_0749",1,"HI == 1",2019,"27.05.21","4","Tes","new ABI",1,33.68,NA,NA,NA,NA,NA,NA,NA,NA,34.165,32.311,34.568,33.68,NA,NA,NA,NA,NA,NA,NA,NA,33.68,NA,1.2,"HZ_BR",53.0316,14.1149,"M","534","OP < 10^3",533.515907253148
"585","AA_0750",0,"HI == 0",2019,"01.06.21","6","Tes","new ABI",1,32.29,NA,NA,NA,NA,NA,NA,NA,NA,32.28970091,32.13209051,32.45941236,32.29,NA,NA,NA,NA,NA,NA,NA,NA,32.29,NA,0.16,"HZ_BR",52.9721,13.2763,"F","1368","OP < 10^4",1367.5999079685
"586","AA_0752",0.17,"HI < 0.25",2019,"01.06.21","6","Tes","new ABI",1,31.95,NA,NA,NA,NA,NA,NA,NA,NA,31.72364445,31.9223838,32.1929885,31.95,NA,NA,NA,NA,NA,NA,NA,NA,31.95,NA,0.24,"HZ_BR",52.2578,13.7046,"M","1722","OP < 10^4",1721.6947966964
"587","AA_0753",0.17,"HI < 0.25",2019,"01.06.21","6","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2717,13.8867,"M","0","OP = 0",4292821751815.77
"588","AA_0754",0.17,"HI < 0.25",2019,"01.06.21","6+6","Tes-Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9932,13.3048,"M","0","OP = 0",4292821751815.77
"589","AA_0755",0.78,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,33.77666667,NA,NA,NA,NA,NA,NA,NA,NA,34.04114151,34.678407,33.78468512,34.17,33.14,33.71,33.3,33.38333333,NA,NA,NA,NA,33.7757056,TRUE,0.55,"HZ_BR",53.1439,14.1125,"M","383","OP < 10^3",500.033938707869
"590","AA_0755",0.78,"HI < 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1439,14.1125,"M","0","OP = 0",4292821751815.77
"591","AA_0756",1,"HI == 1",2019,"27.05.21","4","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0316,14.1149,"M","0","OP = 0",4292821751815.77
"592","AA_0757",0.27,"HI < 0.5",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0014,13.143,"F","0","OP = 0",4292821751815.77
"593","AA_0758",0.15,"HI < 0.25",2019,"01.06.21","6","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9932,13.3048,"M","0","OP = 0",4292821751815.77
"594","AA_0759",0.15,"HI < 0.25",2019,"08.03.21","1+1","Tes-Tes","old ABI + new ABI",2,30.55,NA,NA,NA,NA,NA,NA,NA,NA,30.77330416,30.70163299,30.66448218,30.71,30.34,30.4,30.43,30.39,NA,NA,NA,NA,30.55156989,TRUE,0.18,"HZ_BR",52.9932,13.3048,"M","3987","OP < 10^4",4438.6124739123
"595","AA_0760",0,"HI == 0",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9721,13.2763,"F","0","OP = 0",4292821751815.77
"596","AA_0761",0.13,"HI < 0.25",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",52.9721,13.2763,"M","0","OP = 0",4292821751815.77
"597","AA_0762",0.11,"HI < 0.25",2019,"01.06.21","6","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9932,13.3048,"M","0","OP = 0",4292821751815.77
"598","AA_0763",0.35,"HI < 0.5",2019,"10.03.21","3","Tes","new ABI",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2674,13.8955,"M","0","OP = 0",4292821751815.77
"599","AA_0764",0.89,"HI < 1",2019,"09.03.21","2+2","Tes-Tes","old ABI + new ABI",2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,TRUE,0,"HZ_BR",53.2639,13.6014,"M","0","OP = 0",4292821751815.77
