# Experiment File Name : Plate 1 noQuench.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-09 12:29:30 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.911","-0.003","false","3.0","115244.36",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.909","-0.005","false","4.0","115792.35",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.909","-0.006","false","5.0","115950.016",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.911","-0.005","false","6.0","115744.52",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.915","-0.002","false","7.0","115283.445",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.922","0.005","false","8.0","115139.39",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.922","0.005","false","9.0","115311.98",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.921","0.003","false","10.0","115014.49",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.921","0.002","false","11.0","114838.03",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.923","0.003","false","12.0","114894.54",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.921","0.001","false","13.0","114963.57",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.923","0.002","false","14.0","114861.06",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.926","0.005","false","15.0","114753.04",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.928","0.005","false","16.0","114782.94",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.926","0.003","false","17.0","114840.984",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.925","0.001","false","18.0","114598.055",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.921","-0.003","false","19.0","114486.72",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.92","-0.005","false","20.0","114618.5",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.927","0.001","false","21.0","114545.61",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.931","0.005","false","22.0","114424.82",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.931","0.004","false","23.0","114384.305",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.925","-0.003","false","24.0","114610.445",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.924","-0.005","false","25.0","114552.64",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.926","-0.003","false","26.0","114401.87",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.927","-0.003","false","27.0","114288.96",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.931","0.001","false","28.0","114252.086",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.932","0.001","false","29.0","114170.19",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.932","0.0","false","30.0","114151.48",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.93","-0.002","false","31.0","114134.34",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.931","-0.002","false","32.0","114065.32",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.935","0.001","false","33.0","114064.3",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.935","0.0","false","34.0","113985.93",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.935","0.0","false","35.0","113916.2",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.937","0.001","false","36.0","113865.98",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.945","0.008","false","37.0","113760.29",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.962","0.025","false","38.0","113708.6",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","0.992","0.054","false","39.0","113817.27",
"Plate 1 noQuench.eds","","E8","Unknown","AA_0741","1.03","0.092","false","40.0","113868.37",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.921","-0.012","false","1.0","117155.7",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.921","-0.012","false","2.0","117281.445",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.924","-0.01","false","3.0","117747.266",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.925","-0.009","false","4.0","117973.83",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.934","0.0","false","5.0","117891.766",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.938","0.003","false","6.0","117626.84",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.941","0.006","false","7.0","117486.35",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.941","0.005","false","8.0","117374.21",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.938","0.002","false","9.0","117300.97",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.936","0.0","false","10.0","117312.79",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.937","-0.001","false","11.0","117455.27",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.939","0.001","false","12.0","117465.05",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.939","0.001","false","13.0","117515.164",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.94","0.002","false","14.0","117422.41",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.938","-0.001","false","15.0","117376.336",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.936","-0.004","false","16.0","117483.695",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.94","0.0","false","17.0","117488.0",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.948","0.007","false","18.0","117429.96",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.945","0.004","false","19.0","117409.58",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.942","0.001","false","20.0","117425.96",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.941","-0.001","false","21.0","117666.06",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.946","0.004","false","22.0","117645.18",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","0.004","false","23.0","117597.445",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.945","0.002","false","24.0","117661.23",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.944","0.001","false","25.0","117440.84",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.943","-0.001","false","26.0","117391.6",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.94","-0.004","false","27.0","117532.625",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.942","-0.002","false","28.0","117209.88",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.944","-0.001","false","29.0","117133.32",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.943","-0.003","false","30.0","117318.26",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.944","-0.001","false","31.0","117364.82",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","0.001","false","32.0","117223.336",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","0.0","false","33.0","117167.71",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.948","0.001","false","34.0","117229.125",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","0.0","false","35.0","117270.3",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","-0.001","false","36.0","117225.01",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.949","0.001","false","37.0","117168.17",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","-0.002","false","38.0","117134.44",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.947","-0.002","false","39.0","117146.984",
"Plate 1 noQuench.eds","","E9","Unknown","AA_0741","0.957","0.007","false","40.0","117120.7",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.079","-0.023","false","1.0","91824.09",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.077","-0.027","false","2.0","92109.83",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.077","-0.027","false","3.0","92454.375",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.095","-0.011","false","4.0","92496.19",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.106","-0.001","false","5.0","92777.13",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.104","-0.004","false","6.0","92989.375",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.107","-0.002","false","7.0","93127.44",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.125","0.014","false","8.0","93053.805",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.133","0.021","false","9.0","93105.58",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.124","0.011","false","10.0","93413.98",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.122","0.007","false","11.0","93448.51",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.124","0.008","false","12.0","93386.7",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.12","0.003","false","13.0","93470.805",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.122","0.003","false","14.0","93502.68",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.12","0.0","false","15.0","93757.41",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.124","0.003","false","16.0","93722.15",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.128","0.007","false","17.0","93815.72",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.125","0.002","false","18.0","94051.016",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.126","0.001","false","19.0","94032.06",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.128","0.002","false","20.0","93886.91",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.13","0.003","false","21.0","93915.62",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.122","-0.007","false","22.0","94195.16",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.118","-0.011","false","23.0","94259.945",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.118","-0.012","false","24.0","94208.63",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.126","-0.006","false","25.0","94048.74",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.128","-0.006","false","26.0","93952.03",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.128","-0.006","false","27.0","93978.89",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.128","-0.007","false","28.0","94000.23",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.137","0.0","false","29.0","94054.37",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.142","0.004","false","30.0","94006.32",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.142","0.002","false","31.0","94044.06",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.139","-0.001","false","32.0","94175.086",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.142","0.0","false","33.0","94067.125",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.14","-0.003","false","34.0","94031.664",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.138","-0.006","false","35.0","94150.74",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.146","0.0","false","36.0","94021.3",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.152","0.005","false","37.0","93903.02",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.152","0.004","false","38.0","94047.69",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.158","0.009","false","39.0","94138.984",
"Plate 1 noQuench.eds","","E10","Unknown","AA_0789","2.148","-0.003","false","40.0","94543.586",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.039","-0.024","false","1.0","87778.25",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.04","-0.024","false","2.0","88196.24",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.043","-0.022","false","3.0","88708.43",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.049","-0.017","false","4.0","89053.45",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.063","-0.003","false","5.0","89180.31",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.07","0.003","false","6.0","89405.266",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.071","0.003","false","7.0","89384.37",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.075","0.006","false","8.0","89374.27",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.076","0.006","false","9.0","89486.01",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.074","0.004","false","10.0","89439.95",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.074","0.003","false","11.0","89380.75",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.077","0.005","false","12.0","89644.55",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.076","0.004","false","13.0","89643.305",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.078","0.004","false","14.0","89548.26",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.084","0.01","false","15.0","89664.58",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.088","0.014","false","16.0","89599.48",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.084","0.008","false","17.0","89680.195",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.077","0.001","false","18.0","89872.914",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.07","-0.007","false","19.0","90082.234",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.077","-0.001","false","20.0","89913.23",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.079","0.0","false","21.0","89771.98",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.08","0.001","false","22.0","89870.68",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.088","0.008","false","23.0","89856.89",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.08","-0.001","false","24.0","90116.02",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.078","-0.004","false","25.0","90070.86",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.079","-0.003","false","26.0","90116.01",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.08","-0.003","false","27.0","90160.71",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.078","-0.006","false","28.0","90154.82",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.071","-0.014","false","29.0","90437.89",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.077","-0.009","false","30.0","90418.28",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.086","0.0","false","31.0","90315.84",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.087","0.001","false","32.0","90243.59",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.091","0.003","false","33.0","90131.73",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.09","0.002","false","34.0","90062.52",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.092","0.003","false","35.0","90037.22",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.087","-0.003","false","36.0","90227.26",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.089","-0.002","false","37.0","90097.68",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.092","0.001","false","38.0","89910.47",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.094","0.002","false","39.0","89807.1",
"Plate 1 noQuench.eds","","E11","Unknown","AA_0789","2.107","0.014","false","40.0","89661.97",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.992","0.0","false","1.0","78593.85",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.994","0.001","false","2.0","78743.59",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.997","0.003","false","3.0","79177.17",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.988","-0.007","false","4.0","79768.06",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.979","-0.017","false","5.0","79933.07",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.979","-0.018","false","6.0","80044.53",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.998","0.0","false","7.0","80022.42",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.003","0.004","false","8.0","80030.164",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.011","0.011","false","9.0","80060.375",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.008","0.007","false","10.0","80182.336",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.008","0.006","false","11.0","80143.25",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.014","0.011","false","12.0","80125.19",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.012","0.008","false","13.0","80106.2",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.007","0.002","false","14.0","80267.34",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.009","0.003","false","15.0","80469.28",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.005","-0.002","false","16.0","80655.445",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.001","-0.007","false","17.0","80680.79",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","1.999","-0.009","false","18.0","80706.8",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.011","0.002","false","19.0","80587.03",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.021","0.01","false","20.0","80484.85",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.019","0.008","false","21.0","80404.23",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.013","0.001","false","22.0","80539.414",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.012","-0.001","false","23.0","80553.21",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.003","-0.011","false","24.0","80817.58",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.009","-0.006","false","25.0","80638.06",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.025","0.009","false","26.0","80501.68",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.021","0.004","false","27.0","80645.37",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.013","-0.005","false","28.0","80694.81",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.01","-0.008","false","29.0","80743.27",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.019","-0.001","false","30.0","80736.37",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.019","-0.002","false","31.0","80769.4",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.026","0.004","false","32.0","80585.48",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.027","0.004","false","33.0","80442.58",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.023","0.0","false","34.0","80521.086",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.026","0.002","false","35.0","80642.07",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.025","0.0","false","36.0","80650.81",
"Plate 1 noQuench.eds","","E12","Unknown","AA_0789","2.028","0.002","false","37.0","80511.63",
